date,snowfall,rainfall,daily_avg_temp,daily_avg_wind_speed,daily_avg_specific_humidity,atmospheric_radiation,visible_radiation,daily_avg_relative_humidity,total_evapotranspiration,potential_evapotranspiration,effective_rainfall,daily_avg_soil_moisture_index,SSWI_10J,drainage,runoff,snow_water_equivalent_6h,RESR_NEIGE6,daily_avg_snow_depth,snow_depth_6h,max_snow_depth,daily_avg_snow_cover_fraction,snowmelt_runoff,root_liquid_water,WGI_RACINE,min_temp,max_temp,solar,TWh
2019-02-01,0.0,16.4,6.2,1.7,5.33,2937.0,207.1,90.4,0.2,0.5,16.2,0.959,0.423,2.9,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.344,0.0,2.9,7.4,20733.0,0.0103665
2019-02-02,0.0,0.1,4.6,4.8,4.234,2478.8,469.9,80.9,0.8,0.7,-0.7,0.982,0.553,5.3,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356,0.0,3.7,5.3,16163.0,0.0080815
2019-02-03,0.0,0.0,4.1,3.6,3.675,2222.0,681.6,72.4,0.7,0.9,-0.7,0.952,0.638,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.349,0.001,2.6,6.1,38426.0,0.019213
2019-02-04,0.0,0.1,2.8,3.5,3.464,2399.0,255.9,74.9,0.2,0.8,-0.1,0.937,0.699,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345,0.001,1.0,4.1,36659.0,0.0183295
2019-02-05,0.0,0.0,5.3,2.1,4.262,2551.2,777.5,77.6,0.9,0.6,-0.9,0.921,0.759,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345,0.0,3.6,7.6,35788.0,0.017894
2019-02-06,0.0,4.7,8.0,3.3,6.146,2949.3,224.5,91.5,0.2,0.6,4.5,0.928,0.807,0.9,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342,0.0,4.8,10.5,40424.0,0.020212
2019-02-07,0.0,0.9,9.1,4.9,5.241,2572.6,504.7,73.7,0.7,1.3,0.2,0.934,0.864,1.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.346,0.0,7.7,10.8,33660.0,0.01683
2019-02-08,0.0,3.6,9.2,6.0,5.902,2834.8,94.6,82.1,0.4,1.0,3.2,0.95,0.927,1.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345,0.0,7.4,10.4,44820.0,0.02241
2019-02-09,0.0,2.8,10.1,5.2,5.625,2458.2,410.3,73.5,0.3,1.4,2.5,0.942,0.914,1.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347,0.0,8.5,11.6,39372.0,0.019686
2019-02-10,0.0,8.3,8.2,7.5,5.616,2790.3,169.9,82.4,1.1,1.1,7.2,0.989,0.945,2.5,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.348,0.0,7.2,10.1,21066.0,0.010533
2019-02-11,0.0,0.2,6.6,3.1,4.766,2520.4,274.5,78.8,0.1,0.9,0.1,0.974,0.949,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352,0.0,4.9,8.5,43846.0,0.021922999999999998
2019-02-12,0.0,0.0,5.5,1.4,4.293,2558.4,485.1,77.5,0.6,0.7,-0.6,0.956,0.94,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,2.9,7.8,62167.0,0.0310835
2019-02-13,0.0,0.0,5.0,1.4,4.107,2545.7,799.3,76.7,1.1,0.7,-1.1,0.935,0.951,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347,0.0,1.0,8.0,71707.0,0.035853499999999996
2019-02-14,0.0,0.0,7.5,1.4,4.414,2574.6,848.8,69.2,0.9,0.9,-0.9,0.917,0.964,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.344,0.0,2.9,11.2,72042.0,0.036021
2019-02-15,0.0,0.0,8.4,1.4,4.301,2503.1,1163.9,64.2,1.6,1.0,-1.6,0.897,0.966,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342,0.0,2.9,12.5,73704.0,0.036852
2019-02-16,0.0,0.0,10.1,1.2,4.895,2639.1,907.4,65.1,1.0,1.0,-1.0,0.879,0.946,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.338,0.0,4.8,14.7,72864.0,0.036432
2019-02-17,0.0,0.0,11.2,1.8,4.304,2604.5,919.1,54.2,1.2,1.5,-1.2,0.864,0.902,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336,0.0,6.3,15.8,72173.0,0.0360865
2019-02-18,0.0,0.0,9.9,2.4,4.705,2550.3,919.5,62.4,1.1,1.4,-1.1,0.847,0.837,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.334,0.0,3.6,14.0,64427.0,0.0322135
2019-02-19,0.0,0.0,8.2,1.4,5.408,2627.9,771.8,80.2,1.0,0.8,-1.0,0.834,0.788,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.331,0.0,7.7,9.3,45956.0,0.022978
2019-02-20,0.0,0.0,8.1,0.9,5.201,2688.9,1076.7,77.8,1.3,0.8,-1.3,0.818,0.676,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.9,12.5,65487.0,0.0327435
2019-02-21,0.0,0.0,10.6,0.6,5.678,2772.8,1052.8,72.4,1.3,0.9,-1.3,0.802,0.563,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327,0.0,6.4,14.3,70315.0,0.0351575
2019-02-22,0.0,0.0,11.6,1.0,5.493,2829.5,1203.2,66.5,1.6,1.1,-1.6,0.784,0.444,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0,5.9,15.9,73214.0,0.036607
2019-02-23,0.0,0.0,11.7,1.9,4.709,2491.3,1255.4,56.1,1.5,1.5,-1.5,0.766,0.325,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322,0.0,8.4,14.9,78390.0,0.039195
2019-02-24,0.0,0.0,10.0,1.9,3.026,2361.7,1217.1,40.4,1.4,1.7,-1.4,0.749,0.211,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,5.8,13.2,73635.0,0.036817499999999996
2019-02-25,0.0,0.0,11.8,2.0,3.514,2512.1,1383.5,41.5,1.4,2.1,-1.4,0.733,0.108,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317,0.0,6.3,16.2,77958.0,0.038979
2019-02-26,0.0,0.0,12.3,1.7,4.704,2660.8,1305.5,53.9,1.1,1.7,-1.1,0.719,0.015,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315,0.0,6.9,16.8,77185.0,0.0385925
2019-02-27,0.0,0.0,12.9,0.9,5.577,2782.3,1410.6,61.3,1.1,1.4,-1.1,0.706,-0.08,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313,0.0,6.3,18.0,81118.0,0.040559
2019-02-28,0.0,3.1,12.0,3.9,6.238,2529.4,1129.4,71.9,0.6,1.8,2.5,0.701,-0.183,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311,0.0,11.2,13.5,58003.0,0.0290015
2019-03-01,0.0,1.6,10.8,3.4,6.405,2800.1,203.3,79.7,0.1,1.1,1.5,0.729,-0.266,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314,0.0,9.5,12.0,43869.0,0.0219345
2019-03-02,0.0,0.6,10.8,3.2,6.146,2707.9,280.1,76.7,0.1,1.1,0.5,0.735,-0.338,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315,0.0,8.5,12.3,49565.0,0.0247825
2019-03-03,0.0,3.5,12.8,6.2,6.687,2696.2,301.2,73.2,0.4,1.8,3.1,0.743,-0.395,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316,0.0,11.0,14.8,59730.0,0.029865
2019-03-04,0.0,2.7,9.0,5.8,5.51,2569.2,289.3,77.2,0.6,1.5,2.1,0.775,-0.424,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,8.6,9.6,44795.0,0.0223975
2019-03-05,0.0,0.7,9.0,3.8,5.681,2538.3,377.1,79.3,0.1,1.1,0.6,0.78,-0.432,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322,0.0,6.1,11.4,67587.0,0.0337935
2019-03-06,0.0,12.4,10.7,4.6,6.21,2899.5,241.1,77.7,0.5,1.4,11.9,0.814,-0.4,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322,0.0,9.0,11.9,26510.0,0.013255000000000001
2019-03-07,0.0,0.8,9.8,5.2,5.351,2596.8,563.3,71.9,1.1,1.8,-0.3,0.875,-0.304,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.337,0.0,8.1,11.8,63746.0,0.031873
2019-03-08,0.0,0.8,9.3,4.4,5.063,2403.7,1208.3,70.2,1.9,1.9,-1.1,0.857,-0.206,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336,0.0,6.2,11.7,55810.0,0.027905
2019-03-09,0.0,5.5,11.9,4.1,6.848,2813.5,333.7,79.2,0.2,1.4,5.3,0.861,-0.083,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,8.8,14.3,35799.0,0.0178995
2019-03-10,0.0,1.9,11.5,7.0,5.641,2744.8,897.3,66.0,3.2,2.6,-1.3,0.879,0.063,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339,0.0,10.1,13.7,44631.0,0.0223155
2019-03-11,0.0,0.2,7.9,5.0,4.053,2342.7,903.2,62.0,1.6,1.8,-1.4,0.862,0.186,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336,0.0,5.9,9.5,73423.0,0.0367115
2019-03-12,0.0,2.3,7.9,6.0,4.338,2577.6,413.3,66.2,1.1,2.1,1.2,0.855,0.328,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,5.7,11.9,74595.0,0.0372975
2019-03-13,0.0,1.2,7.8,6.6,4.801,2492.1,400.2,73.2,0.8,1.6,0.4,0.857,0.486,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.334,0.0,5.1,10.1,64595.0,0.0322975
2019-03-14,0.0,5.2,9.8,6.1,6.482,3009.0,294.9,85.8,0.9,1.3,4.3,0.872,0.615,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.334,0.0,7.5,12.3,41402.0,0.020701
2019-03-15,0.0,0.0,13.0,6.2,7.042,2742.1,314.5,75.8,0.4,1.6,-0.4,0.884,0.736,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339,0.0,11.3,14.2,40574.0,0.020287
2019-03-16,0.0,3.0,11.7,5.7,5.939,2802.5,592.4,69.8,1.6,1.9,1.4,0.872,0.823,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.337,0.0,10.2,12.9,79398.0,0.039699
2019-03-17,0.0,2.0,7.7,4.6,4.877,2627.8,699.5,75.1,1.7,1.7,0.3,0.885,0.867,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.338,0.0,6.1,9.9,56993.0,0.0284965
2019-03-18,0.0,0.0,7.8,3.3,4.521,2346.7,749.2,69.9,0.7,1.7,-0.7,0.872,0.909,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.337,0.0,5.5,10.8,64522.0,0.032261
2019-03-19,0.0,0.0,8.8,1.3,4.55,2486.0,1122.9,66.4,1.5,1.5,-1.5,0.855,0.919,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335,0.0,4.3,12.0,68336.0,0.034168
2019-03-20,0.0,0.0,9.8,1.0,5.012,2560.2,762.6,67.5,0.5,1.3,-0.5,0.843,0.905,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,5.0,13.4,93439.0,0.0467195
2019-03-21,0.0,0.0,11.6,2.6,5.585,2582.0,1746.4,67.2,2.8,2.4,-2.8,0.819,0.887,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.331,0.0,6.8,15.7,96064.0,0.048032
2019-03-22,0.0,0.0,12.2,1.5,5.595,2691.5,1846.4,65.6,2.8,2.3,-2.8,0.79,0.856,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327,0.0,6.5,16.6,97378.0,0.048689
2019-03-23,0.0,0.0,10.1,2.9,5.6,2684.4,1319.6,73.3,1.6,1.8,-1.6,0.767,0.822,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322,0.0,6.0,13.3,94130.0,0.047065
2019-03-24,0.0,0.0,10.2,3.2,5.269,2755.4,869.5,68.3,1.3,1.8,-1.3,0.752,0.775,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,8.6,12.1,90846.0,0.045423
2019-03-25,0.0,0.0,9.0,4.3,3.962,2260.8,1430.2,56.9,1.7,2.6,-1.7,0.734,0.707,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.318,0.0,5.9,12.3,89398.0,0.044699
2019-03-26,0.0,0.0,9.4,3.4,4.162,2352.2,1546.2,57.2,1.4,2.4,-1.4,0.718,0.623,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315,0.0,6.5,11.9,101841.0,0.0509205
2019-03-27,0.0,0.0,9.8,3.4,4.467,2571.8,1108.4,60.8,1.1,2.3,-1.1,0.704,0.511,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313,0.0,6.0,13.2,99265.0,0.049632499999999996
2019-03-28,0.0,0.0,10.6,3.0,4.826,2431.4,1387.8,62.1,1.1,2.5,-1.1,0.691,0.39,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311,0.0,7.5,14.5,98960.0,0.04948
2019-03-29,0.0,0.0,12.2,2.5,5.1,2524.5,1995.6,59.6,1.5,2.9,-1.5,0.676,0.269,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309,0.0,6.7,17.0,99952.0,0.049976
2019-03-30,0.0,0.0,13.7,1.3,4.647,2513.2,1273.3,50.3,1.0,2.2,-1.0,0.664,0.137,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307,0.0,8.0,18.3,101530.0,0.050765
2019-03-31,0.0,0.0,14.4,3.7,5.156,2530.5,2108.2,51.7,1.6,4.1,-1.6,0.649,0.021,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305,0.0,8.3,20.7,98929.0,0.0494645
2019-04-01,0.0,2.0,15.4,2.5,5.571,2515.1,1915.7,53.8,1.1,3.2,0.9,0.638,-0.069,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303,0.0,8.7,19.5,78671.0,0.0393355
2019-04-02,0.0,5.5,12.3,4.0,6.345,2839.6,953.2,70.6,1.9,2.6,3.6,0.655,-0.127,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303,0.0,8.8,17.1,53721.0,0.0268605
2019-04-03,0.0,0.1,7.1,3.5,4.41,2380.8,1233.8,71.1,1.6,1.9,-1.5,0.671,-0.164,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308,0.0,5.4,8.8,38407.0,0.0192035
2019-04-04,0.0,0.0,7.5,2.9,3.766,2198.2,1461.3,60.5,1.4,2.2,-1.4,0.656,-0.205,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305,0.0,2.9,10.8,72611.0,0.0363055
2019-04-05,0.0,0.0,9.7,3.5,3.912,2116.7,1105.1,53.7,0.8,2.7,-0.8,0.645,-0.236,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303,0.0,4.3,14.1,71308.0,0.035654
2019-04-06,0.0,0.0,12.1,3.0,4.941,2307.9,1562.2,57.4,1.1,2.8,-1.1,0.634,-0.255,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302,0.0,5.5,16.2,40149.0,0.0200745
2019-04-07,0.0,0.0,12.4,2.0,5.365,2384.3,824.1,60.4,0.4,2.0,-0.4,0.628,-0.282,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301,0.0,9.4,14.5,63664.0,0.031832
2019-04-08,0.0,0.1,12.7,1.3,5.723,2453.4,1139.0,63.7,0.6,2.0,-0.5,0.621,-0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,8.6,16.4,69059.0,0.0345295
2019-04-09,0.0,0.6,12.1,2.2,6.587,2650.2,778.7,75.4,0.4,1.6,0.2,0.621,-0.295,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299,0.0,10.6,13.5,77762.0,0.038881
2019-04-10,0.0,1.6,11.0,3.4,6.415,2743.7,904.6,78.8,0.9,1.7,0.7,0.627,-0.254,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299,0.0,10.8,12.7,66475.0,0.0332375
2019-04-11,0.0,0.0,9.0,4.7,4.067,2161.6,2482.9,58.0,1.7,3.6,-1.7,0.613,-0.213,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,4.9,13.1,69686.0,0.034843
2019-04-12,0.0,0.0,7.4,4.2,3.445,2192.4,1572.7,55.1,1.0,2.7,-1.0,0.601,-0.194,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.297,0.0,3.8,11.2,103593.0,0.0517965
2019-04-13,0.0,0.0,6.3,3.7,2.773,2126.1,1856.4,47.8,1.1,2.9,-1.1,0.589,-0.195,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295,0.001,2.9,9.6,104676.0,0.052338
2019-04-14,0.0,0.0,6.4,3.3,3.204,2149.1,1830.1,55.1,0.7,2.5,-0.7,0.581,-0.194,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294,0.001,1.9,9.2,87474.0,0.043737
2019-04-15,0.0,0.0,11.3,3.3,3.908,2279.8,1857.1,48.4,1.0,3.4,-1.0,0.571,-0.193,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293,0.0,4.6,16.0,83084.0,0.041542
2019-04-16,0.0,0.0,12.2,2.3,5.969,2666.5,472.2,67.7,0.1,1.7,-0.1,0.567,-0.187,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291,0.0,11.2,13.3,60474.0,0.030237
2019-04-17,0.0,0.0,13.9,2.0,6.466,2649.9,1253.2,67.2,0.6,2.3,-0.6,0.562,-0.175,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291,0.0,8.2,17.7,85997.0,0.0429985
2019-04-18,0.0,0.0,18.1,3.0,6.232,2585.5,1646.1,50.5,1.2,4.0,-1.2,0.551,-0.176,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,12.8,22.8,86543.0,0.0432715
2019-04-19,0.0,0.2,19.3,2.3,6.648,2811.6,1909.0,49.2,1.3,3.9,-1.1,0.54,-0.193,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288,0.0,12.5,24.0,101060.0,0.05053
2019-04-20,0.0,0.0,20.7,3.3,6.156,2798.3,2426.4,42.7,1.7,5.5,-1.7,0.524,-0.225,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287,0.0,15.3,26.0,98549.0,0.0492745
2019-04-21,0.0,0.0,19.4,2.5,5.452,2606.2,1531.9,40.9,0.8,4.2,-0.8,0.513,-0.255,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.284,0.0,14.0,24.9,55217.0,0.0276085
2019-04-22,0.0,0.0,18.7,1.7,6.004,2719.9,917.1,46.9,0.2,2.9,-0.2,0.509,-0.278,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283,0.0,12.5,24.1,70184.0,0.035092
2019-04-23,0.0,0.0,17.4,2.0,6.416,2577.1,635.9,52.1,0.0,2.4,0.0,0.507,-0.296,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283,0.0,14.0,20.3,50009.0,0.0250045
2019-04-24,0.0,4.4,14.4,3.1,7.017,2629.7,693.6,69.1,0.3,2.0,4.1,0.514,-0.312,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282,0.0,14.0,15.4,67847.0,0.0339235
2019-04-25,0.0,0.2,11.9,3.2,6.645,2603.7,663.8,76.8,0.6,1.8,-0.4,0.542,-0.308,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288,0.0,11.3,13.9,60661.0,0.0303305
2019-04-26,0.0,0.7,12.3,3.3,5.992,2544.4,1408.4,68.4,1.2,2.6,-0.5,0.534,-0.316,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287,0.0,8.5,15.0,74836.0,0.037418
2019-04-27,0.0,2.4,10.5,4.9,5.609,2673.7,1022.2,71.4,1.8,2.5,0.6,0.541,-0.319,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287,0.0,9.5,12.9,74764.0,0.037382
2019-04-28,0.0,0.9,9.5,3.3,5.536,2635.4,767.3,75.5,0.8,1.7,0.1,0.541,-0.313,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287,0.0,7.7,11.0,73671.0,0.0368355
2019-04-29,0.0,0.0,12.0,2.1,5.59,2542.7,2593.8,65.9,1.8,3.5,-1.8,0.527,-0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287,0.0,7.7,15.4,96204.0,0.048102
2019-04-30,0.0,0.0,12.0,2.7,5.982,2526.4,2383.4,69.2,1.1,3.3,-1.1,0.514,-0.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285,0.0,9.2,14.5,107190.0,0.053595000000000004
2019-05-01,0.0,0.0,13.8,1.9,6.667,2717.4,1725.1,69.2,0.9,2.8,-0.9,0.504,-0.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283,0.0,8.9,17.3,104044.0,0.052022
2019-05-02,0.0,2.4,12.4,3.1,6.825,2727.8,598.5,76.6,0.7,1.8,1.7,0.515,-0.406,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282,0.0,10.6,14.4,68638.0,0.034319
2019-05-03,0.0,4.1,11.9,2.1,6.209,2644.4,1766.8,72.5,1.6,2.8,2.5,0.512,-0.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.284,0.0,9.1,15.9,68402.0,0.034201
2019-05-04,0.0,5.8,7.1,4.5,4.966,2590.4,583.0,79.3,1.4,1.3,4.4,0.577,-0.403,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287,0.0,6.4,7.8,68912.0,0.034456
2019-05-05,0.0,0.7,8.1,3.5,4.441,2415.5,1614.5,67.4,2.2,2.6,-1.5,0.569,-0.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293,0.0,5.1,11.5,97699.0,0.0488495
2019-05-06,0.0,0.0,9.7,1.3,4.1,2309.7,1108.8,56.3,0.8,2.1,-0.8,0.558,-0.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291,0.0,5.7,13.0,114868.0,0.057434
2019-05-07,0.0,2.2,12.6,1.9,4.646,2437.6,989.8,52.5,0.7,2.5,1.5,0.554,-0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,8.1,15.8,97448.0,0.048724
2019-05-08,0.0,16.4,13.0,3.7,7.144,2828.5,1002.1,76.9,1.5,2.1,14.9,0.604,-0.413,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292,0.0,10.9,15.3,40344.0,0.020172
2019-05-09,0.0,1.8,12.9,4.2,7.067,2964.6,1076.1,76.9,2.4,2.2,-0.6,0.696,-0.32,0.2,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311,0.0,10.9,14.7,69648.0,0.034824
2019-05-10,0.0,43.9,13.0,1.6,6.687,2919.6,1447.4,72.8,2.9,2.6,41.0,0.737,-0.174,0.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309,0.0,10.9,16.9,75549.0,0.0377745
2019-05-11,0.0,8.5,12.0,3.5,7.198,2880.4,1010.3,83.0,2.0,1.8,6.5,0.922,0.194,14.4,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.348,0.0,10.1,13.9,77768.0,0.038884
2019-05-12,0.0,0.2,11.7,4.0,5.003,2419.5,1828.4,59.8,3.4,3.2,-3.2,0.869,0.566,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,8.3,14.6,117587.0,0.0587935
2019-05-13,0.0,0.0,13.4,4.9,4.459,2392.8,2673.1,48.6,5.6,4.8,-5.6,0.816,0.821,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,8.8,17.1,127589.0,0.0637945
2019-05-14,0.0,0.0,14.4,4.4,4.297,2396.4,2615.3,42.8,4.5,5.1,-4.5,0.767,0.969,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0,10.1,18.3,126007.0,0.0630035
2019-05-15,0.0,0.0,14.9,3.6,4.231,2394.5,2802.4,40.9,3.4,5.2,-3.4,0.729,1.08,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319,0.0,11.4,18.1,122808.0,0.061404
2019-05-16,0.0,0.0,14.9,3.3,4.553,2455.1,2363.6,43.5,2.4,4.7,-2.4,0.702,1.19,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314,0.0,11.6,18.0,106499.0,0.0532495
2019-05-17,0.0,0.5,15.7,1.8,6.405,2776.0,869.9,58.4,0.8,2.4,-0.3,0.69,1.303,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,11.3,18.7,44357.0,0.0221785
2019-05-18,0.0,8.6,15.3,1.5,8.047,2845.0,945.5,75.1,1.1,2.1,7.5,0.714,1.393,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309,0.0,12.5,17.7,60888.0,0.030444
2019-05-19,0.0,1.7,14.4,2.4,8.59,2931.7,692.8,84.5,1.0,1.6,0.7,0.754,1.433,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319,0.0,12.6,16.7,53283.0,0.0266415
2019-05-20,0.0,0.3,15.3,3.2,7.765,2955.0,1210.6,72.6,2.2,2.7,-1.9,0.748,1.435,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319,0.0,11.5,18.7,69451.0,0.0347255
2019-05-21,0.0,0.3,16.1,1.8,7.539,2850.2,1797.1,67.0,2.7,3.2,-2.4,0.724,1.291,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317,0.0,13.0,19.0,91073.0,0.0455365
